chatroom_id,chatroom_serial_no,member_count,link,private_link,creator_id
679554695,E2832735B15942045FA8C784CD9E64A4,75,,,1376213244
720858475,94A2F540E53810571470AC36321728CD,87,,,6224975056
699868399,860CCFEA71D0B92E16DBC9E2DCC4DDC5,92,,https://t.me/+NsOVsU0vxpc2ZTc9,5166367144
531124365,9EB033A1002BB9EA4FE56AEF247403C2,104,,https://t.me/+KSAt2s6eDMM2MmI0,1723418919
397608537,7E2EA3950D47CC40BA6B86FE9476499F,90,,https://t.me/+DM2vK1SIyYllZTll,998260469
779686106,F53D49074C02481A1FD6B2FCDAD1AE56,92,,,774079085
644638541,0FFEBD1404474DC58B2E889BE8CA9BBB,79,,https://t.me/+W1dVz9sdfM40OWRl,1961644510
526118952,CBCDCED5F5236BA080D05D40519C8E3B,90,,https://t.me/+KDAr5BdcCQI4ZTE0,1806883762
748540847,9ADC949C39B5C618F3A22E6EB99E89E0,18,,,
733957542,7491476B94C534454496969E54FB080E,98,,https://t.me/+aBQZyO18HlcyM2Fl,5331157358
653311414,A1C2447D6091BD63EC265E5955FB72E2,9,,,
789717216,2DC60C31DC44A55BFE197F5D78FCA2DB,103,,,919412901
790837330,706CBCCCA0CF242A5F8C3316F1894745,52,,,
519776840,3D7C320EC74A7723827DE68ED3FE4C8F,12,,,
513696382,4F7447E140444C8AF9C01F8EDEEAB8F6,76,,,1028745552
561583795,1B161439B1AFE420B083003661FEAFEB,42,,https://t.me/+Fa-EzsscMtthNWU1,1592214986
725960834,9F242DE19E18A20B33CB72129B0BA596,15,,,
575911013,75AF0C07E7463CF54C96A63FEBFDE0D7,115,,https://t.me/+8SwgYeOvHGs5ZjQ1,1767711058
598188982,60FB48C689FA434AFCE24F8F7C5BA010,32,,,
279877063,BD29666CF0BA9CFAF7477E58CF45A818,3,,,
291780405,99FC416CAFEEE2BBCE671A5CF5998636,6,,,
570398909,13E6368ECCE39FDEEF4B78A7A2531311,100,,,941672153
720023606,DB28C85E52F821E068F55B343644ACD1,26,,,
673911257,16F050FC3C323D26EE71F3C3485F2EBD,57,,,5065163031
731035595,3C173B2B8F3B7D3FF4EB73EC93267F1C,87,,,5495534014
797564318,2909E017F1DAF0B3C1B4F0F24D009B67,39,,,1383823966
505487487,EC6DDCF26EB18AC1732D7DD0E196EA55,13,,,1044962009
647336239,DED88B89D155C88356A9DBCF758FD883,0,,,
798000698,F076C07DFA8C20F4CDFB2372044B8AC8,2,,,
603656696,1A6F14C511629FCC30012F2805709184,26,,,513835489
622382092,8FE4215C4B8ACB3C9943BC8BDABBEB37,88,,,5355664243
729684170,06456604BEB97C50AC88DC0A9F39B8F3,23,,,650967143
708005433,D3895C1C78A7D7C69B374C7CE58843A2,35,,,
607560579,C554586D8CE4CBF4F1FE60241AE71061,8,,,1460167242
731207663,6039AEF2FC50D7E4607656B32C6AF30A,23,,,
747709872,A5A77FCCA0F4F7CF54392E82C581A27D,3,,,5926882732
644040572,B75E25811782ADD13677B1EA88DFBEA1,29,,,1543120811
707161800,7C7E0F286B7AA0F5AF1303D28B69D0B8,14,,,
751358062,1E912028E4245FD4E1089DB8143D3137,81,,,208346682
766372482,A1361FC9F80011B541491995CDB4CBC9,139,,,1407332744
778075010,455D915EAB9F06551CDAEC4F23182F8C,58,,,
579194504,F2CA5A2CE47B9F7C5C5542C0C9FA2467,4,,,1056128397
476940054,A74A7689959692794192546228EE1D30,3,,,
672904950,25F18043487E22E975EBF3E688FC9652,17,,,
616364230,7E25FC7FADE956210913E02325C87C9D,0,,,
636360719,FF1E31E241EF64E8214BEB089FF98EC8,69,,,5288932319
763211119,7159FD0C864B95F438B645B78B20B228,23,,,
592365623,20F0BCC210FE1AC7E3C4F248CFF33439,8,,,
585999453,061EA7F3C915091C017EF5EEADBC03C7,29,,,139917199
723503071,6B710FFB7C237EBFEF893536D990804A,17,,,
457651432,1D6F69E0D732E2B33177B6E1018FC787,3,,,
609228304,FDE9D3665EA940A473EEFEE7F331F8F9,25,,,2087663783
773818965,236B2A3DEA9E8F9D7234F50F71935D1F,15,,,1509805734
794973350,929E23BC2170A234E2B177970353D1C1,104,,,1047083844
791153106,5454CA4E5F4ACA953CF2BE73E2161317,10,,,
746999508,36EC4148C5F995A0B92642902B281513,132,,,1350498170
616713094,FCF3C6A7223E149310616BC63B3234E7,34,,,5645745775
733544254,C5F6AEF57E0ED1A0E0B562BA4ABBFEB7,142,,,5924259461
728108235,FC9A73B01E96B62CF65D2B13969B0597,2,,,
784116374,9C20E3D7858B7D512BB522EE2A23A535,5,,,5611659048
604151648,7C89687965BB4FF1CA66AE87F2DBE56E,1,,,
633016534,610FA0BDD5D7D73941336ABCE163C9FA,85,,,6724402297
725255327,E1B4737C2F28F591D1F34365A917571C,23,,,
431671747,2E64DF8E0EBF8E4F7B83D09FC6D3CA65,37,,,271094849
798621545,659D28FAF96045E5CDF806E29B20E1AC,3,,https://t.me/+4cqW2yG4Cv45MzBl,1375676457
708839171,A29774F830EB3AAF6BDE020CC54F80AE,15,,,
741194697,ECD563E9F3C2321442C62BD6381D014B,109,,https://t.me/+xfWz7Kc9ynI0ZTVk,5741235053
785313415,7CEAE62688CA264069F110BB13097D28,88,,,5538553180
579948454,D2A5381E3408BC0204489BD1C9CB3C40,30,,,1133471588
699413665,E91B604FCB9471378036A2BCC0B76896,193,,,5149551878
797163065,74DD3E3D8A8770F5B33918DAA2050352,11,,,5209378190
643636115,0695EAE5EEDC16AFB54BC80BEE5699AA,141,,https://t.me/+95IAZqCVjn4xNGQ1,1952335567
312576760,27D9690940BEBF5F3F8CC264A9DB31C4,3,,,
689691189,1BCBC931C7664BC6EC3AC242883AE9AE,53,,,
732411041,734E2B5DCBB0146EA7CE7D608CCDF91E,3,,,
780136850,9A9B1B8E3A9DAF67180F9DA58E966C87,9,,,
655464368,81370FA5E1A2BADDC03309DEFD640D38,31,,,1713415500
433049936,AA9D4ACBE0B846E5BA212DE41FAB3766,1,,,
504811679,491AEB629224EEE2ECBB3603F4C94C21,6,,,
615270024,1677F220C080C0D185A5DA3BD876F3AE,10,,,980850170
684096472,BBCEDF0269698055A797817279918230,80,,,1402274710
704001658,49AA4CDD9442C635A7DB16CB1622B922,14,,,
710080898,C16BFC16F47DA0F30A34FBF0D9B92804,27,,,1088020401
723158117,A5B12AC4C1307507FEB680A55FA22F78,31,,https://t.me/+Mltv_1LXq382YjY1,
768289262,AD1D5D5B6162A0E373E19EC3CE6A51CC,93,,,1306502183
340740965,5215D6DBC5D4BD9A464F55A4B02065AC,5,,,
480909051,1378D82F0D2D103A0AF493D893FFD7C6,27,,,
776443690,098946679B6E6F69958A40C791693291,40,,,
708286259,5CC6B163EEB9A3A77ADABA0B0BB865E7,0,,,
779325030,19271C7FCB1B43BFDCFA0E8DB061D488,28,,,
582858037,4C1272F645BD85A6A1EDFBFA5898E618,24,,,6449756792
476778380,E132A5235A13A8EC840649927C4A71D8,3,,,153116767
451392894,E3E763639F6D6A15A0F1C33E7BC1F395,3,,,
646593924,D71030FECA4C7F5E51988CFCA342AD99,24,,,
773974985,71D8A66DA2C86D98CF283C748BA7851F,8,,,836083500
541718102,0682741382D1C7612F9732108A6A0355,11,,,
757652999,4D3A015B549F5AD4629C4A25B1A29A4B,7,,,
357425803,49B081B8D8CD9E34A4BE300B699B404F,74,,,1495782806
637010316,F61E77CE5974D8FA52B0A9743E256459,10,,,
591124156,DB1085D8627A1227941AED2983EA918B,6,,,701909766
747111034,89E9D60A3F7D162A49AD82A37EABDF3A,1,,,
699774991,17CAB2A1EE1083B9DC15553910092FC4,0,,,
27813056,102F5621675C80BA51858547449ED927,3,,,
707457054,196F2B379051ECE6B55C144E00AB0237,155,,,5090466367
670551976,2D4410AC6880A89AC823947534AD65D5,10,,,257372634
692448794,8761C5557040C7D96BA6C9C9E07FB7ED,0,,,
747789346,49A6D74DF176CBF610C4836E8442C25F,24,,,
232522853,0A3E5CF064347186DBB1E030CC28B33D,3,,,
651576685,319ACF04E69EBCD2484EE5288E2EA1C3,7,,,1848541333
555014384,948029C757D03CE07FD6BA327ACB751B,4,,,
622488170,BE59F539DEC431B0725AD75DE8338972,11,,,
459488771,FD892AD15396D24C0152559422B5F79C,20,,,616114897
681432671,4288A4E6110921FF71A598A606D7AB4F,61,,,1018700172
785820399,3B63F4F16D5166066CE5F227A73A1D86,103,,,1848235857
700117752,F78C29911AC5050F053508BF12CD6B8E,6,,,1080643078
748917882,A5A0E55323A8F5529A69D2834B2D9049,19,,,
691282492,0D0DBEC98EC82BEC96EA73EFA82E4229,9,,,901607832
471511383,B0B0417D94B0376498E60E8B689BBC31,104,,,3722520
546102046,D9FD9EF749548997CD9904985C706B86,61,,,
386185804,46FFFE912DF9929E7391172D87B468F6,36,,,699749167
621675754,B68D72F334090358F28C89EC26FED26A,5,,,
795432620,8AA8238C11EDF96B5F82C934B1192A75,15,,,
552682544,02A3D5BB30A5DAB7E15730F2ECDE57E1,79,,,786008309
551542618,02270D8395770042C761411591CC2EA5,1387,,,
629639259,53EBB9E37FD345001FF4A53039DC0894,0,,,
793403744,A0F5356434D191ECAF07A38A2C8029D9,14,,,
690152123,8069E91E3AB78D137C42BE4D10B33E8D,91,,https://t.me/+Ohui0tbhNGM3M2Y1,998260469
798762712,B4DBDDCBAD76C6179D954C75BF5E6E88,0,,,
767603151,10880ED448B806485AB954576FAF4503,122,,,1064513077
665661077,065FCD0C6144FFB5D199C105ECA19277,0,,,
754452096,6E366A835D76914ED9F04DE3C668D5A5,77,,,5012117613
465991282,7E10DF47A2B4333D69CC3FE81CDE890C,4,,,
566084022,2D1A12E92C37B006B8D248F4F5F25C79,57,,,1407904486
670925113,281FC5EB7B2BA971592D1001B2867167,25,,,44826081
651335154,EB1FBB5465977A75B0ED02AEDB707371,136,,,608746977
622268930,E0376BB3AFB2FA916D09BD493260FF3E,116,,,1512527386
261834008,F29972248635ECA5796EC5B1FFC88AA5,3,,,
778512133,7B82C35897D0115685BFB0E4389B56A2,3,,https://t.me/+NtDujZAECbg4MTg0,1107274649
754938422,D581B78647638412D0228801DAFB7003,3,,,5586633469
687393297,7C550F4E0C52423BE64F5FB5D3B91D66,52,,,5732493936
297111428,70F940A2BB083498DBDE08B433449578,4,,,
577771701,72537BDA53D253F13EB5B7BA847FC7CF,87,,,1676343461
591164851,889BA77951270D5938BBD9FE303EBB15,2,,,
742455181,00C7DDEA0C69D92517EE88E0E5DA2C20,1,,,
573732733,AC66838A02CC6C2BF19861723E4034E6,8,,,
764176246,93BA4BA3E75D7F5B3E481F3AF7A17042,0,,,
613033106,50823FE33EF5EF6C336CB1D304E152BF,58,,,2098634647
21577473,7F3DFB5F71E04BA352849D4DF6AA1156,5,,,
188431589,F180843DF46AE3D76DE5C13B997F3C0D,20,,,
625493042,248BEA82295F3A58CD5C1908FDDBD986,0,,,
690078385,95220DC7CE7D5E0956A581AE597C777E,21,,,105346550
621103203,1AF3D6975579BEAF2BE50891A25606D9,47,,,1536062305
142940378,F7C8969CA2780F0476ADCB0F574C55CA,11,,,
770084596,3420A2CFC53114E298DD93ACAAAF0A48,1,,,5910273376
792315198,E3CCA82F279BEF7C6DE69E110C7E2BCA,27,,,
731269763,7AFA2174C05330B97C73874DF0223A43,0,,,
705080322,9FD31DB651CCBFD97359D0A732D73695,42,,,6181742545
407096495,0B80E9AA8EAFF90939422F8114F41E00,15,,,
524673772,E1B9F837EA6DEB7045E6367489D78705,35,,,108623787
651606318,513991C5C46497DE5A8FA7B4EE3AFE57,32,,,71698835
695996872,721AACA9E980AF8D4D72883AB902AEE7,13,,,
605615625,3BCEA19ACAEDD1902BE275DD864CBE1F,8,,,1134756826
599120695,4A1C8A90D9E3A6D7F46F09868192E97C,11,,,
772387050,FD2203A3B6AF162A434CA1C182B47324,3,,,
649349293,5D467BD28046CA04D57D9C45AE25CB80,3,,,1373115039
409352993,C3FD1D8708FC3BE7A7D303E8C9C66068,4,,,1305357147
465663076,7A510A1F418BC4A2CB6C1A08A0EBB79B,6,,,
613081017,439D38DDE9FA25CA9B11A70639110660,118,,,884359160
668230485,8B3B7CC59DEDBC5AF9C2490445E7F5F2,50,,,740892754
782223426,D124D5CE151D93346B9B02F02F0C417F,9,,,
562688254,78183C34EDC973BD0B4308F11F8F314B,20,,,3971337
326720946,4F495E570341EC542CBDA6A299F700E7,23,,,1277395985
416568484,9876CD4E828C9117FB9183BEE8AA2B2D,4,,,
646301615,30BF33F6206F571510E107B0220E922C,28,,,
484883079,DDDCB8DB9B45AB01E3799DE5B1AC218F,36,,,1606367974
583778339,769A7608F3E25AFDB80E18D74AAE5F72,20,,,291799925
416304786,FFD9569CC9E9A00C348B888D6068DCD0,32,,,
722406995,20CD46C7340147FF39F02FEC254DCBED,23,,,
677912202,9A11BC1BF9CE2754271E984034D1B52D,14,,,1356641715
490206749,8E547BBC0CA71004816CF754376D7AB9,31,,,1942800349
496960621,BBED5F44767132613E5EF1BD96DB484F,51,,,1355697804
719404203,5831D50BA532504561C9100A0FE8941E,37,,,
674712981,F415EFA248AB66D714C73E26425A7682,12,,,
273714139,0D7056E5ACEFCB4E2F9F1EF27D649E68,11,,,
238137536,1419E02ACCE92350D16489772DD325EA,1,,,
765300313,B3112B8C2BA3DC76EE1AB71B32E94096,163,,,1365267252
599227864,9EEFDAE6BF003CC6856245A2C0B95BE8,102,,,634071237
638327479,3AB8289090786664E110BD43EC6B06FA,4,,,1555860636
466076336,93FD7EF8E6220AEF42287BE37E4D0A37,144,,,1010178108
484707848,1DCF2713498B5FC3B3ADCFAF00BF3BB9,17,,,61947463
682588270,D4D521C13566BD292913B1DF8258C192,6,,,1174495041
503400097,E2E1935249B0B997B28EDBB5C8587E07,191,,,1621713211
464833168,7B723E245775050D5A5892E934618424,13,,,
548117491,1CB8D801C289FAD229B8B7EBD2F6196F,25,,,
698992451,3100DF06D2D254525F4DDBBCF1EC01D6,7,,,1447877146
705013579,A7C9585A9003DC726274A753A9EB51BA,4,,,
664323092,7ED496637052793B5112914FF0556391,1,,,
580966513,3A511B9CF0F47694601E6ACABBA94D76,6,,,
347401191,0771308B3BEAAC12D1E6B7A51FA83E9D,2,,,
491148409,DE8E16275BDA346A092D12C7DBB35E5B,48,,,62543078
668097048,4116B1483819383360A17F56045DD460,30,,,5391941767
732736444,688CB68287FA8051115308826BE13E3F,19,,,
559716890,C7DA8A726933CD86B6C1188BB20E2424,11,,,
758861718,DAF7DFFBDB59C964BC7C405D88102731,0,,,
640168086,36CBB930CCD28E3908E679AFE90BB212,15,,,2106686
637766726,B6FB70D91FC726EC0D4F69BF3E2B22D9,7,,,
566245123,CA0458533504B1E0853CEF9B859FE7EB,28,,,2342948
744406770,DF20100251C67641E4316008C666A499,125,,,1551068750
720335360,4D4A18B9DB2473877F095594D512B0BF,12,,,759876363
529617771,B67A7C826AC60DAC2EB43FEC86918273,6,,https://t.me/+UtY_vWXwhS85YTBl,823537726
741655732,C95186AF5AB304FEB5E761B439DF0771,22,,,
635965323,21CBE57616D67F2934231E70B45FBE1E,113,,,2074627999
608220514,8B089BB1E581B79664E21B5ACD3E0EE1,7,,,
795929164,9E797D6C30BE51945ACF3ADDC26ADA5E,4,,,
587133207,6F354CE9FF40873BB4A2727D174BC5F1,83,,,1148891197
375421726,DA671B3CE5EC0C6ECD05E1E0CD59D7EB,27,,,2642314
521949250,60D0AB1DC1753F4F337DA96D50BB851B,7,,,1563267740
641686438,34630592EAA068DDAD315CFB92EF2373,26,,,
745195479,76A15867391D9EE42CAE15C9E823E1E4,4,,,
777683868,FC90A7D493BEE65033ADBD3901C41F48,3,,,
792644010,9B17758DD9EE68D6FCE9D3EE7C85B12E,4,,,
788976412,1C50768BA183BC188CBE86BB53556095,4,,,
550054248,FE7E0BF1F0B2464A9E3FE79CF95DE276,4,,,
654101958,B9F8729CBDF0E44A954B69BE06E18AB7,4,,,
659750285,8BD70AEBE58F36D0AB07B67BB99C877C,4,,,
608413125,2353C3CFC0A96E6A43324EE69DC0EA83,4,,,
788714944,0847FE0540A0C2ABF1DFE3C9681FC7CC,9,,,
611951632,2B4CABF18198AE10C0DC1076CF515D5E,2,,,
688013481,3CF18267270B69F59EED857667B5427E,2,,,
745011336,51ACBD60BB991497777B4FDDD8674E43,66,,,2079497351
664094362,EC575C334DD3D3F5817F051B13B247F0,2,,,
407426844,5D78F9BDBAE588A005C982209EC412B4,2,,,
514378520,6BBF9B7584CE057FA76B64C68AF2B20A,5,,,
758052278,87479833D6A5049A95E0025B64945DDA,2,,,
544090246,36274CBD955413C056A74E60C8AC36B7,2,,,
405080895,C72347A369D8673F99FD17E0DFE5EBC8,23,,,
586595746,8EB6181461B91F36FCAD4C3815575A2D,43,,,144684351
594774839,7C48333369E4C5F8BA3B3F892E5D7210,7,,,777321611
678033447,D38472089E082118CEE35505AA1EBB28,20,,,
376828382,BACD3FAA9DAAF90016AB736892ECFF43,11,,,
123275621,F5998E1F7C68CDBA8FC970D89248BBD7,3,,,
773506960,9AD1C4C0BED69B3ECBDD5E772ECDC7DE,3,,,
407590145,34E83DF7512E97B6BD374F03AD407CBE,54,,,
447800093,29743B250B08ECA500829A02C52A0E38,4,,,
525008200,0CA7C46FB65220B66A2AC477031CCDF1,93,,,177102298
798377510,E46809DAEED9ADDE41BC0C6400F3E493,17,,,724760745
213498454,563974B73F009A9BB20ACD503B5696DC,8,,,
622636763,C35F269B9DADEC1136B77B1F39A28067,3,,,724760745
480029994,EA0469507F832F2BFBA76C43756CA878,9,,,350398348
686542612,15EBDE4FD77A0DCB5FFC0F7B72037C84,22,,,
785868281,1C262761ADA5E36D051C861A7FFE2B98,38,,,
728637406,D9794D0FD717EEFD9AFBECDB4A57EA1D,78,,https://t.me/+oEwLK-0VozEyZWI0,5694498186
643027415,7F1257F394A5210496F07B16DCAC5BA6,112,,,
667733042,BDE85C58FBBC9876CC0998266691D6D1,96,,,1895488961
740520533,0B72B4AD49B395822016FE2ED227ECD5,110,,https://t.me/+PFn6KzNgSawxNWZl,1554569489
729426369,43F1510B2DF244DAD3F57640D534D2F8,78,,,1797362659
608368852,0C7A76D33B9E64E67FB603E074CA7739,101,,,373852139
651244591,C296AF4F1F07BA3BD4567ACB2B3DE6F6,89,,,1214086481
458431656,A14B77C3B6F6C46930D39AAA0A233365,79,,,1096309023
531923252,5907A71F42703CDDA92443C44D545292,116,,https://t.me/+zsm-LkA_6ndkM2U8,1283175893
435336251,DCA804A98B760259D0F0C9A68EE58BAE,11,,,
723384153,641AB2A7D0C407A56A4C7D13E5A963AD,96,,,
619575191,E8D48BB2B68CFBFA0711848F40558E78,102,,,918012575
501969039,32AE88BEEA63AB9A55500B03B1DC352D,107,,https://t.me/+JOlWSlJZstM3ZWZk,631921032
503121327,09D741A94D1791B197762F675AFAC26F,92,,,1394633256
460541136,485858D5B1C822180BCAAC9DFF2BE359,103,,,413950578
702594178,E50021964C3CDAC6CCFF1E5D46ED98F1,108,,,
669452715,5DBEEE617E3D98E84BEC7E2C1B8D6826,86,,,
755562468,FC5F11460607EA2BFF64A7B530914A28,94,,,1565067883
699494385,45B07CEB2D112687CD19FC5ECEAB9AD2,90,,,
530515513,25CD0A7C0E927B2B65B61870CF09EBC0,19,,,44608034
502994973,832A663F0853B4EFAB5D7B3FA4FA8F44,103,,https://t.me/+m4Y-UFCgDYo2MWRl,1767711058
666058194,94624CE5DAB23C862253EA531D579ED3,85,,,
756610918,68DF710B7DC35FFEEFD6BC5C12920C3D,97,,,
435706566,346B82691CE31781F08A7817F320BDD3,3,,,468887658
605600143,5A49179D91832A5DD719A65849A1F661,11,,,
635959482,AD5E0688F186213FBC884887EE53D031,97,,,5450373234
651440308,3D8104DE067116EE6BB52343BC8D3707,93,,,
717994370,8923E5ED2F84C2788021F0EC6CF0ED96,88,,,1187994429
695842564,36F9893E5069A39C15063A8A71085421,97,,,
693654109,FDA1B68DCE3B4E6A84EC54BACD6D29BF,130,,,5027370587
710560002,AE682F1F7E0E738A357544A0144BBC36,102,,,
696331936,E5CFC23507697A3BF8ED2F49EBD46C02,103,,https://t.me/+OQVG0GRe3LU5MjE0,1432410841
603526243,CFF916443EDA766AF50DAB06842120D9,88,,,1206590285
693630388,F20763D54259F60E15DF5882C564115F,75,,,5248244108
738516774,A4B8CD757B223725A4851FB0DCC8CD0B,2,,,1955180425
663433260,F8E67BA3D8E0EED85620BF30C6AC64C2,90,,,1119134330
726418433,D8C3535998AB027F169440404D868AC7,97,,,1425671437
502249016,4D0AB0429F2CFC00BAB0A3E293451A08,83,,,
410358395,389A425A14B90A4447E41B8985EAC39B,10,,,
785718774,603CC35A48AD90B2010A2CFDE2D37769,30,,,5117438908
768231459,FD2F399E6C9AAE08D849DC4E2465B909,102,,,6561532589
637744524,9EFAEE76B3ACE3F4FAE3D77CA232702F,121,,,
410684045,F79D8AAF0C8EED028D7B8ED3C5BEAABF,78,,,
674605988,BA4519C90385AC0AFFBA15B97751674D,84,,,2117566016
680181090,04834943CB997DB4CD4D52AE861056AB,89,,,
684127888,5825810B662C30E04BDD28E701AA59EB,84,,,1107734462
715641834,F29F5AE62B326E1213422BE7EBE2A781,95,,https://t.me/+rl4S2BaT574xYjNk,977180626
447066974,B69DF05A380793AA6AAFD9F3EAA79C3A,93,,,23136409
473603518,DACC7DC270E8334BC620A53384FBAB96,7,,,1090058454
634862497,0880D87FA201067FA798C20F44916B75,62,,https://t.me/+JVIDnlr0res5ZWY0,
642730145,63022159F5EE62FD274E3398538D6B31,112,,,
504992076,A7AA25BBB01A19B359D37263403B2BD8,13,,,72258472
671785129,634898C23263BF2EF0423FD432383ED0,105,,,5942402168
788866070,0477C375B0634557A9891086337EE177,86,,,1662899224
616795998,FCE166CC50FCF06E7B9EE7B252941A73,93,,,1602196363
709350920,B05A1618C864369DAECB59EA00D075FF,99,,,1659816983
408314086,DCEA3290D2194F566852CB3956766B85,22,,,
620709276,3F724AE3DE00B15F5D3459149365591C,0,,,
618285416,74FF87CE8304FA942C367A4E632512FC,100,,,459164242
747804320,E1867674C89D42CA3CE9673930D55B8C,22,,,
470201377,FBC55D8830B5FBEA5F7A771F6780F96C,112,,,1479663219
732655072,952411360E771BD3614881742D13A0DC,73,,,657877168
672467811,E18C0062B30CFE67CAE1988804EBAB26,27,,,
653387701,5456B2DFDF7A86189E62D24C47BFD65D,12,,,1618586239
719081143,E26987823C9F310E09D6045DBBFA372B,88,,,794924765
650035964,1909C2658C1167FB4ABC3A2EEDE01177,79,,,5810674339
702546083,78EC2BC26541B67024A24CF37C85E6ED,139,,,771950152
637368692,FDFA86DC81135EAB0710AE8E0F110A02,101,,,
640853503,19DB7DFF14F7EC91C88E11AC8E806125,79,,,845959198
630579240,74E7E9AA5A0C595742BDC88AB439D2C3,0,,,
583000672,0FC0342684FA7585C4B550124416A9C1,109,,,1698395112
713098365,349F802F5F4D25516E6410376DC63C2D,93,,,5438292372
623475733,55F8B70FAED34332999B471CEAD1AE3C,109,,,
783264129,AFD8B3180B53A0A9688FAE5CC4157C2A,107,,,2071892007
694410952,FB4CC4E352A37A05184250799F137983,88,,,6905128489
673122998,B8A5AA7DDA557C2950E0A25A0C975D0C,89,,,6507435017
763153510,37C50420FAE2A54C8D5956BFCFECFBDB,113,,,1963807436
721509861,413897073C2CF7E2FFAFC36DBAB27881,116,,,
657060046,A323BB017F361EEDAEF31B602B691B4C,22,,,854444804
797484397,A6CE869119CE60D508E27A1E62FE1473,121,,,724836173
720952789,A7B2FED42D48D433105D328CB59B3F2A,145,,,158137861
794890870,0FF1622E5569B80725CF2E4A456ED652,104,,,
729220085,B4E9259D0AB8666B7AC2712F5C0F3305,89,,,5560057475
621875828,3E8AC2BD9E8DCF8CFCD2B360DEA3E6E1,101,,,5086301585
693871140,E0E31DC5ECF548A2C5F63A36FB81A639,131,,,975603557
702430737,CCB505EFDFAF866CC72E258FB203CEBA,69,,,
637078983,EE0EA8942AF94B114BDA0845DCA2123B,95,,,7157655360
511395858,6ACE8E207E58A2C8F9BE3B6097248886,12,,,385140919
520305065,835ACC6079304339D5514133A43D8513,100,,https://t.me/+PcSzjm673k1kNjQ9,1448011514
776612885,A21BDD706165C0452D1D99954407260D,16,,,
715844900,599BBF8A67316E3A7F8F88932D6BA925,119,,,6123854345
321493929,17F499DEAF1F1E8C9F27BC62FEB4B587,84,,https://t.me/+eld0F0MDApRkODFl,949389106
571696682,200C704E0A9A900F930F1CB297F545F3,79,,,1732053804
655627811,BD04410D7499EAA31903A8F8111C4361,32,,,406234524
790464988,021177709E65D2DA7C73087ED07D8714,90,,,1002857995
719772106,394D98CFB3FA5C1408EA7F2196052B42,85,,,1654183304
730824645,150F61631F0ADB2CEC2B85E6CB44A50E,4,,,
739953285,CFAE2671C3505A4E17D5D5F1A404DECF,59,,,250231873
492587949,80D92E6C841700CDD08F1D3D609E77BB,81,,https://t.me/+HaW1YmG3CrNkZGI9,1455690826
754959262,769A6944F419488727B455C72A56B5A1,52,,,988617277
702592413,11828F1F140CF05854132BEFE21273F4,5,,,
788639827,2B5A627D4A0AB703D28ACB97BB008FDE,0,,,
506131291,7771E6A5E825E7F5E4DF858C41FBB893,60,,https://t.me/+yzngEI6jHcFmYmI0,1040295927
762889287,E1717A9C599C0829916D44C67DE6AAD6,103,,,549045414
632384787,4053A9920FAAA3B31C4ACFD3362DABCE,87,,,
615022216,ACB9CE30679B47B52AC24BB1DBB46C3B,5,,,
787279583,34F2702ED6686CA2534D05CBD5BC5673,24,,,5156831979
484284612,D06874988BD737B069BA810CBFB19D66,79,,https://t.me/+HN2YxChN_npnua21,1336534547
762231477,C628330B1565B5A8ED850F37F739B49F,106,,,5644168036
594633075,2EEAF3015D6FBE2BB335461FD4E03001,14,,,3258474
668090519,77F59DBA932BAC680313DC65472314FD,26,,,1710353001
529402671,716311F392EE27E9999A13E35B6F7F1C,2,,,
425836100,3618AA1F008CFD62F762E62236AB6554,110,,https://t.me/+LRPgBECoVzwzMTg0,785164060
589770192,42C008B5A094C9105CF6AF0566C7B6CB,5,,,1122701904
539688870,846E27C543432930ED73C43091D00140,36,,,
607128562,D8CA39A16F07277320498C9E88E00648,0,,,
629465567,DD1F1981D0F4F088E4667C1565688C92,4,,,5738815871
615407209,B70CEBE6DF883BE1777409BBE9E79894,8,,,5163256109
458650371,919FDD94169B26326A71CC759CA6BBD8,9,,,
751590095,95CEE439EFC1C137E453356EB0CAA7EB,9,,,
668414974,194735F2741583DDF8E05BB7624FBF05,14,,,
589613475,B25939EA9ACEF96E0515179DBEBC6A21,54,,,1010489379
616181334,12400C4C1BB551D66455D886B801B3FF,45,,,1102796418
664525625,6F7CDFB6CD8376BB5B9DE165DF45709D,0,,,
493644324,0222C578A75BEA5887FD86E1FD34238E,11,,,54519393
571083564,26572551D493F14A4175CC9F6DD04FA1,12,,,
334843706,2A1F2EBC05C8C9BAC2AC6D84D19543E4,51,,,727485485
575766111,E5404B65311F234A6082B238DB479974,39,,,523363004
726738817,360AA6E0D9C4FCC69B69B70DF8F737F5,7,,,
670542679,7C2E248CC2E42466B98C3CAD877D7A3A,21,,,5156077284
581620738,76541B750C07BCE7233812F803FB81C0,5,,,
526830806,C806FEC5B09160C9F4101D8363F2A33A,11,,,49134168
556913826,55D3C8A8AA0BC75F091D915316F84A5B,26,,,
552168763,4E5F4FC7B72A1A192BF721A2CC391E9E,1,,,
642620648,3D4F8CD22EFF65C6B854C0D856A59D73,2,,,
560038798,E86E4271E91083BB664A400B13EF6D59,35,,,
499148955,4474A1CBDD581C6141490F6E79AF907E,22,,,978189094
419428860,2F65A61A25B2E057A1E4E0CC63D1931D,29,,,
531202005,CA1DA2BE5D0A84F4D0C090DD1C0063DA,3,,,253262235
672961965,7FB60A25086CEEB06B16876118ECE62F,2,,,1889579317
